,Unnamed: 0,Label,Precision,Recall,F_Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count,algorithm,label_algorithm
148,148,MM6,0.0833333333333333,1.0,0.1538461538461538,20,1,1,11,0,54,66,OVR_NB,OVR_NB_MM6
149,149,MM6,0.2222222222222222,0.6666666666666666,0.3333333333333333,20,3,2,7,1,56,66,OVR_NB,OVR_NB_MM6
150,150,I6,0.125,0.5,0.2,40,4,2,14,2,49,67,OVR_NB,OVR_NB_I6
152,152,I6,0.0555555555555555,1.0,0.1052631578947368,40,1,1,17,0,49,67,OVR_NB,OVR_NB_I6
153,153,I6,0.2777777777777778,0.8333333333333334,0.4166666666666667,40,6,5,13,1,48,67,OVR_NB,OVR_NB_I6
154,154,I6,0.1428571428571428,0.6666666666666666,0.2352941176470588,40,3,2,12,1,52,67,OVR_NB,OVR_NB_I6
155,155,I6,0.1333333333333333,0.2857142857142857,0.1818181818181818,40,7,2,13,5,47,67,OVR_NB,OVR_NB_I6
156,156,I6,0.1176470588235294,0.6666666666666666,0.2,40,3,2,15,1,48,66,OVR_NB,OVR_NB_I6
157,157,I6,0.2222222222222222,0.4,0.2857142857142857,40,5,2,7,3,54,66,OVR_NB,OVR_NB_I6
158,158,I6,0.0714285714285714,0.5,0.125,40,2,1,13,1,51,66,OVR_NB,OVR_NB_I6
159,159,I6,0.1428571428571428,0.4,0.2105263157894736,40,5,2,12,3,49,66,OVR_NB,OVR_NB_I6
162,162,CP4,0.1428571428571428,0.5,0.2222222222222222,12,2,1,6,1,59,67,OVR_NB,OVR_NB_CP4
164,164,CP4,0.1428571428571428,1.0,0.25,12,1,1,6,0,60,67,OVR_NB,OVR_NB_CP4
167,167,CP4,0.1,1.0,0.1818181818181818,12,1,1,9,0,56,66,OVR_NB,OVR_NB_CP4
168,168,CP4,0.1,1.0,0.1818181818181818,12,1,1,9,0,56,66,OVR_NB,OVR_NB_CP4
169,169,CP4,0.1666666666666666,1.0,0.2857142857142857,12,1,1,5,0,60,66,OVR_NB,OVR_NB_CP4
172,172,F3,0.1,1.0,0.1818181818181818,9,1,1,9,0,57,67,OVR_NB,OVR_NB_F3
178,178,F3,0.125,1.0,0.2222222222222222,9,2,2,14,0,50,66,OVR_NB,OVR_NB_F3
180,180,MM1,0.0769230769230769,0.25,0.1176470588235294,32,4,1,12,3,51,67,OVR_NB,OVR_NB_MM1
182,182,MM1,0.2857142857142857,0.6666666666666666,0.4,32,3,2,5,1,59,67,OVR_NB,OVR_NB_MM1
188,188,MM1,0.2,0.5,0.2857142857142857,32,4,2,8,2,54,66,OVR_NB,OVR_NB_MM1
189,189,MM1,0.0714285714285714,0.5,0.125,32,2,1,13,1,51,66,OVR_NB,OVR_NB_MM1
190,190,I8,0.1666666666666666,0.3333333333333333,0.2222222222222222,22,3,1,5,2,59,67,OVR_NB,OVR_NB_I8
193,193,I8,0.1111111111111111,1.0,0.1999999999999999,22,1,1,8,0,58,67,OVR_NB,OVR_NB_I8
195,195,I8,1.0,0.5,0.6666666666666666,22,2,1,0,1,65,67,OVR_NB,OVR_NB_I8
196,196,I8,0.2,0.5,0.2857142857142857,22,2,1,4,1,60,66,OVR_NB,OVR_NB_I8
198,198,I8,0.1666666666666666,0.2,0.1818181818181818,22,5,1,5,4,56,66,OVR_NB,OVR_NB_I8
210,210,T3,0.0416666666666666,1.0,0.0799999999999999,20,1,1,23,0,43,67,OVR_NB,OVR_NB_T3
213,213,T3,0.05,1.0,0.0952380952380952,20,1,1,19,0,47,67,OVR_NB,OVR_NB_T3
214,214,T3,0.0454545454545454,1.0,0.0869565217391304,20,1,1,21,0,45,67,OVR_NB,OVR_NB_T3
215,215,T3,0.2222222222222222,0.4,0.2857142857142857,20,5,2,7,3,55,67,OVR_NB,OVR_NB_T3
218,218,T3,0.0666666666666666,0.5,0.1176470588235294,20,2,1,14,1,50,66,OVR_NB,OVR_NB_T3
219,219,T3,0.1333333333333333,0.5,0.2105263157894737,20,4,2,13,2,49,66,OVR_NB,OVR_NB_T3
221,221,L1,0.0714285714285714,0.3333333333333333,0.1176470588235294,23,3,1,13,2,51,67,OVR_NB,OVR_NB_L1
236,236,NB1,0.1666666666666666,0.25,0.2,21,4,1,5,3,57,66,OVR_NB,OVR_NB_NB1
238,238,NB1,0.1,0.5,0.1666666666666666,21,2,1,9,1,55,66,OVR_NB,OVR_NB_NB1
240,240,MM5,0.125,0.3333333333333333,0.1818181818181818,18,3,1,7,2,57,67,OVR_NB,OVR_NB_MM5
242,242,MM5,0.1111111111111111,1.0,0.1999999999999999,18,1,1,8,0,58,67,OVR_NB,OVR_NB_MM5
244,244,MM5,0.2857142857142857,1.0,0.4444444444444445,18,2,2,5,0,60,67,OVR_NB,OVR_NB_MM5
245,245,MM5,0.1428571428571428,0.3333333333333333,0.2,18,3,1,6,2,58,67,OVR_NB,OVR_NB_MM5
247,247,MM5,0.2,0.3333333333333333,0.25,18,3,1,4,2,59,66,OVR_NB,OVR_NB_MM5
248,248,MM5,0.1818181818181818,0.6666666666666666,0.2857142857142857,18,3,2,9,1,54,66,OVR_NB,OVR_NB_MM5
252,252,I5,0.1111111111111111,0.3333333333333333,0.1666666666666666,17,3,1,8,2,56,67,OVR_NB,OVR_NB_I5
258,258,I5,0.0769230769230769,0.5,0.1333333333333333,17,2,1,12,1,52,66,OVR_NB,OVR_NB_I5
280,280,FP2,0.2307692307692307,0.75,0.3529411764705882,15,4,3,10,1,53,67,OVR_NB,OVR_NB_FP2
283,283,FP2,0.0714285714285714,0.5,0.125,15,2,1,13,1,52,67,OVR_NB,OVR_NB_FP2
287,287,FP2,0.1666666666666666,0.5,0.25,15,2,1,5,1,59,66,OVR_NB,OVR_NB_FP2
292,292,MM9,0.1111111111111111,0.5,0.1818181818181818,15,2,1,8,1,57,67,OVR_NB,OVR_NB_MM9
295,295,MM9,0.4,0.6666666666666666,0.5,15,3,2,3,1,61,67,OVR_NB,OVR_NB_MM9
297,297,MM9,0.25,0.5,0.3333333333333333,15,2,1,3,1,61,66,OVR_NB,OVR_NB_MM9
298,298,MM9,0.2,0.6666666666666666,0.3076923076923076,15,3,2,8,1,55,66,OVR_NB,OVR_NB_MM9
299,299,MM9,0.2,1.0,0.3333333333333333,15,1,1,4,0,61,66,OVR_NB,OVR_NB_MM9
312,312,FP6,0.2222222222222222,0.6666666666666666,0.3333333333333333,14,3,2,7,1,57,67,OVR_NB,OVR_NB_FP6
314,314,FP6,0.125,1.0,0.2222222222222222,14,1,1,7,0,59,67,OVR_NB,OVR_NB_FP6
318,318,FP6,0.3333333333333333,0.75,0.4615384615384615,14,4,3,6,1,56,66,OVR_NB,OVR_NB_FP6
342,342,I3,0.2,1.0,0.3333333333333333,10,1,1,4,0,62,67,OVR_NB,OVR_NB_I3
347,347,I3,0.125,0.5,0.2,10,2,1,7,1,57,66,OVR_NB,OVR_NB_I3
713,713,D2,0.125,1.0,0.2222222222222222,10,1,1,7,0,59,67,OVR_NB,OVR_NB_D2
0,0,LI1,0.85,0.8717948717948718,0.8607594936708861,348,39,34,6,5,22,67,OVR_KN,OVR_KN_LI1
1,1,LI1,0.6857142857142857,0.8,0.7384615384615385,348,30,24,11,6,26,67,OVR_KN,OVR_KN_LI1
2,2,LI1,0.7692307692307693,0.8571428571428571,0.8108108108108107,348,35,30,9,5,23,67,OVR_KN,OVR_KN_LI1
3,3,LI1,0.725,0.7837837837837838,0.7532467532467533,348,37,29,11,8,19,67,OVR_KN,OVR_KN_LI1
4,4,LI1,0.7209302325581395,0.8611111111111112,0.7848101265822784,348,36,31,12,5,19,67,OVR_KN,OVR_KN_LI1
5,5,LI1,0.7954545454545454,0.875,0.8333333333333334,348,40,35,9,5,18,67,OVR_KN,OVR_KN_LI1
6,6,LI1,0.6571428571428571,0.8214285714285714,0.73015873015873,348,28,23,12,5,26,66,OVR_KN,OVR_KN_LI1
7,7,LI1,0.7714285714285715,0.75,0.7605633802816902,348,36,27,8,9,22,66,OVR_KN,OVR_KN_LI1
8,8,LI1,0.7435897435897436,0.8529411764705882,0.7945205479452054,348,34,29,10,5,22,66,OVR_KN,OVR_KN_LI1
9,9,LI1,0.6511627906976745,0.8484848484848485,0.736842105263158,348,33,28,15,5,18,66,OVR_KN,OVR_KN_LI1
10,10,CM,0.7857142857142857,0.9166666666666666,0.8461538461538461,295,24,22,6,2,37,67,OVR_KN,OVR_KN_CM
11,11,CM,0.8604651162790697,0.8809523809523809,0.8705882352941177,295,42,37,6,5,19,67,OVR_KN,OVR_KN_CM
12,12,CM,0.9333333333333332,0.8484848484848485,0.888888888888889,295,33,28,2,5,32,67,OVR_KN,OVR_KN_CM
13,13,CM,0.6333333333333333,0.8260869565217391,0.7169811320754716,295,23,19,11,4,33,67,OVR_KN,OVR_KN_CM
14,14,CM,0.75,0.9230769230769232,0.8275862068965517,295,26,24,8,2,33,67,OVR_KN,OVR_KN_CM
15,15,CM,0.6285714285714286,0.9166666666666666,0.7457627118644068,295,24,22,13,2,30,67,OVR_KN,OVR_KN_CM
16,16,CM,0.75,0.7741935483870968,0.7619047619047619,295,31,24,8,7,27,66,OVR_KN,OVR_KN_CM
17,17,CM,0.7941176470588235,0.84375,0.8181818181818182,295,32,27,7,5,27,66,OVR_KN,OVR_KN_CM
18,18,CM,0.7586206896551724,0.8148148148148148,0.7857142857142857,295,27,22,7,5,32,66,OVR_KN,OVR_KN_CM
19,19,CM,0.8571428571428571,0.9090909090909092,0.8823529411764706,295,33,30,5,3,28,66,OVR_KN,OVR_KN_CM
20,20,I1,0.2857142857142857,0.1111111111111111,0.16,177,18,2,5,16,44,67,OVR_KN,OVR_KN_I1
21,21,I1,0.5454545454545454,0.3333333333333333,0.4137931034482758,177,18,6,5,12,44,67,OVR_KN,OVR_KN_I1
22,22,I1,0.1818181818181818,0.125,0.1481481481481481,177,16,2,9,14,42,67,OVR_KN,OVR_KN_I1
23,23,I1,0.6,0.2857142857142857,0.3870967741935483,177,21,6,4,15,42,67,OVR_KN,OVR_KN_I1
24,24,I1,0.5,0.45,0.4736842105263158,177,20,9,9,11,38,67,OVR_KN,OVR_KN_I1
25,25,I1,0.3333333333333333,0.1875,0.24,177,16,3,6,13,45,67,OVR_KN,OVR_KN_I1
26,26,I1,0.1666666666666666,0.125,0.1428571428571428,177,16,2,10,14,40,66,OVR_KN,OVR_KN_I1
27,27,I1,0.4666666666666667,0.4117647058823529,0.4374999999999999,177,17,7,8,10,41,66,OVR_KN,OVR_KN_I1
28,28,I1,0.25,0.125,0.1666666666666666,177,16,2,6,14,44,66,OVR_KN,OVR_KN_I1
29,29,I1,0.4545454545454545,0.2631578947368421,0.3333333333333333,177,19,5,6,14,41,66,OVR_KN,OVR_KN_I1
30,30,F1,0.2,0.1,0.1333333333333333,149,10,1,4,9,53,67,OVR_KN,OVR_KN_F1
31,31,F1,0.3076923076923077,0.25,0.2758620689655172,149,16,4,9,12,42,67,OVR_KN,OVR_KN_F1
32,32,F1,0.2,0.1818181818181818,0.1904761904761905,149,11,2,8,9,48,67,OVR_KN,OVR_KN_F1
33,33,F1,0.9,0.4285714285714285,0.5806451612903225,149,21,9,1,12,45,67,OVR_KN,OVR_KN_F1
34,34,F1,0.1111111111111111,0.1111111111111111,0.1111111111111111,149,9,1,8,8,50,67,OVR_KN,OVR_KN_F1
35,35,F1,0.25,0.1333333333333333,0.1739130434782609,149,15,2,6,13,46,67,OVR_KN,OVR_KN_F1
36,36,F1,0.3333333333333333,0.2307692307692307,0.2727272727272727,149,13,3,6,10,47,66,OVR_KN,OVR_KN_F1
37,37,F1,0.5,0.1818181818181818,0.2666666666666666,149,22,4,4,18,40,66,OVR_KN,OVR_KN_F1
38,38,F1,0.4285714285714285,0.25,0.3157894736842105,149,12,3,4,9,50,66,OVR_KN,OVR_KN_F1
39,39,F1,0.6,0.15,0.24,149,20,3,2,17,44,66,OVR_KN,OVR_KN_F1
40,40,SP1,0.1428571428571428,0.125,0.1333333333333333,89,8,1,6,7,53,67,OVR_KN,OVR_KN_SP1
42,42,SP1,0.6666666666666666,0.1818181818181818,0.2857142857142857,89,11,2,1,9,55,67,OVR_KN,OVR_KN_SP1
44,44,SP1,0.3333333333333333,0.1538461538461538,0.2105263157894736,89,13,2,4,11,50,67,OVR_KN,OVR_KN_SP1
46,46,SP1,0.6666666666666666,0.2857142857142857,0.4,89,7,2,1,5,58,66,OVR_KN,OVR_KN_SP1
48,48,SP1,0.2857142857142857,0.25,0.2666666666666666,89,8,2,5,6,53,66,OVR_KN,OVR_KN_SP1
49,49,SP1,0.3333333333333333,0.1428571428571428,0.2,89,7,1,2,6,57,66,OVR_KN,OVR_KN_SP1
50,50,L2,0.5,0.4285714285714285,0.4615384615384615,82,7,3,3,4,57,67,OVR_KN,OVR_KN_L2
51,51,L2,0.2,0.1428571428571428,0.1666666666666666,82,7,1,4,6,56,67,OVR_KN,OVR_KN_L2
52,52,L2,0.4,0.25,0.3076923076923077,82,8,2,3,6,56,67,OVR_KN,OVR_KN_L2
53,53,L2,0.2,0.125,0.1538461538461538,82,8,1,4,7,55,67,OVR_KN,OVR_KN_L2
54,54,L2,0.5714285714285714,0.3636363636363636,0.4444444444444444,82,11,4,3,7,53,67,OVR_KN,OVR_KN_L2
55,55,L2,0.5,0.2222222222222222,0.3076923076923076,82,9,2,2,7,56,67,OVR_KN,OVR_KN_L2
56,56,L2,0.3333333333333333,0.6666666666666666,0.4444444444444444,82,3,2,4,1,59,66,OVR_KN,OVR_KN_L2
57,57,L2,0.6,0.3,0.4,82,10,3,2,7,54,66,OVR_KN,OVR_KN_L2
58,58,L2,0.75,0.3,0.4285714285714285,82,10,3,1,7,55,66,OVR_KN,OVR_KN_L2
59,59,L2,0.625,0.5555555555555556,0.5882352941176471,82,9,5,3,4,54,66,OVR_KN,OVR_KN_L2
81,81,LI2,0.375,0.375,0.375,72,8,3,5,5,54,67,OVR_KN,OVR_KN_LI2
82,82,LI2,0.3333333333333333,0.25,0.2857142857142857,72,8,2,4,6,55,67,OVR_KN,OVR_KN_LI2
83,83,LI2,0.4285714285714285,0.375,0.3999999999999999,72,8,3,4,5,55,67,OVR_KN,OVR_KN_LI2
84,84,LI2,0.3333333333333333,0.1666666666666666,0.2222222222222222,72,6,1,2,5,59,67,OVR_KN,OVR_KN_LI2
86,86,LI2,0.3333333333333333,0.0833333333333333,0.1333333333333333,72,12,1,2,11,52,66,OVR_KN,OVR_KN_LI2
87,87,LI2,0.5,0.2857142857142857,0.3636363636363636,72,7,2,2,5,57,66,OVR_KN,OVR_KN_LI2
88,88,LI2,0.3333333333333333,0.4,0.3636363636363636,72,5,2,4,3,57,66,OVR_KN,OVR_KN_LI2
89,89,LI2,0.25,0.2,0.2222222222222222,72,5,1,3,4,58,66,OVR_KN,OVR_KN_LI2
96,96,I7,0.5,0.5,0.5,34,2,1,1,1,63,66,OVR_KN,OVR_KN_I7
125,125,CP5,0.5,0.5,0.5,35,2,1,1,1,64,67,OVR_KN,OVR_KN_CP5
153,153,I6,0.5,0.1666666666666666,0.25,40,6,1,1,5,60,67,OVR_KN,OVR_KN_I6
226,226,L1,1.0,0.5,0.6666666666666666,23,2,1,0,1,64,66,OVR_KN,OVR_KN_L1
227,227,L1,1.0,0.25,0.4,23,4,1,0,3,62,66,OVR_KN,OVR_KN_L1
0,0,LI1,0.7631578947368421,0.7435897435897436,0.7532467532467534,348,39,29,9,10,19,67,OVR_RF,OVR_RF_LI1
1,1,LI1,0.7142857142857143,0.8333333333333334,0.7692307692307692,348,30,25,10,5,27,67,OVR_RF,OVR_RF_LI1
2,2,LI1,0.717948717948718,0.8,0.7567567567567569,348,35,28,11,7,21,67,OVR_RF,OVR_RF_LI1
3,3,LI1,0.7428571428571429,0.7027027027027027,0.7222222222222223,348,37,26,9,11,21,67,OVR_RF,OVR_RF_LI1
4,4,LI1,0.7948717948717948,0.8611111111111112,0.8266666666666667,348,36,31,8,5,23,67,OVR_RF,OVR_RF_LI1
5,5,LI1,0.725,0.725,0.7250000000000001,348,40,29,11,11,16,67,OVR_RF,OVR_RF_LI1
6,6,LI1,0.6944444444444444,0.8928571428571429,0.78125,348,28,25,11,3,27,66,OVR_RF,OVR_RF_LI1
7,7,LI1,0.7567567567567568,0.7777777777777778,0.7671232876712328,348,36,28,9,8,21,66,OVR_RF,OVR_RF_LI1
8,8,LI1,0.7435897435897436,0.8529411764705882,0.7945205479452054,348,34,29,10,5,22,66,OVR_RF,OVR_RF_LI1
9,9,LI1,0.6744186046511628,0.8787878787878788,0.7631578947368421,348,33,29,14,4,19,66,OVR_RF,OVR_RF_LI1
10,10,CM,0.75,0.875,0.8076923076923077,295,24,21,7,3,36,67,OVR_RF,OVR_RF_CM
11,11,CM,0.9285714285714286,0.6190476190476191,0.742857142857143,295,42,26,2,16,23,67,OVR_RF,OVR_RF_CM
12,12,CM,0.8857142857142857,0.9393939393939394,0.9117647058823528,295,33,31,4,2,30,67,OVR_RF,OVR_RF_CM
13,13,CM,0.65625,0.9130434782608696,0.7636363636363634,295,23,21,11,2,33,67,OVR_RF,OVR_RF_CM
14,14,CM,0.75,0.9230769230769232,0.8275862068965517,295,26,24,8,2,33,67,OVR_RF,OVR_RF_CM
15,15,CM,0.6666666666666666,1.0,0.8,295,24,24,12,0,31,67,OVR_RF,OVR_RF_CM
16,16,CM,0.7647058823529411,0.8387096774193549,0.7999999999999999,295,31,26,8,5,27,66,OVR_RF,OVR_RF_CM
17,17,CM,0.7837837837837838,0.90625,0.8405797101449275,295,32,29,8,3,26,66,OVR_RF,OVR_RF_CM
18,18,CM,0.8064516129032258,0.925925925925926,0.8620689655172414,295,27,25,6,2,33,66,OVR_RF,OVR_RF_CM
19,19,CM,0.9032258064516128,0.8484848484848485,0.875,295,33,28,3,5,30,66,OVR_RF,OVR_RF_CM
20,20,I1,0.25,0.1111111111111111,0.1538461538461538,177,18,2,6,16,43,67,OVR_RF,OVR_RF_I1
21,21,I1,0.5,0.1666666666666666,0.25,177,18,3,3,15,46,67,OVR_RF,OVR_RF_I1
22,22,I1,0.25,0.125,0.1666666666666666,177,16,2,6,14,45,67,OVR_RF,OVR_RF_I1
23,23,I1,0.4545454545454545,0.238095238095238,0.3124999999999999,177,21,5,6,16,40,67,OVR_RF,OVR_RF_I1
24,24,I1,0.4615384615384615,0.3,0.3636363636363637,177,20,6,7,14,40,67,OVR_RF,OVR_RF_I1
25,25,I1,0.4615384615384615,0.375,0.4137931034482758,177,16,6,7,10,44,67,OVR_RF,OVR_RF_I1
26,26,I1,0.3,0.1875,0.2307692307692307,177,16,3,7,13,43,66,OVR_RF,OVR_RF_I1
27,27,I1,0.3846153846153846,0.2941176470588235,0.3333333333333333,177,17,5,8,12,41,66,OVR_RF,OVR_RF_I1
28,28,I1,0.4444444444444444,0.25,0.32,177,16,4,5,12,45,66,OVR_RF,OVR_RF_I1
29,29,I1,0.4444444444444444,0.2105263157894736,0.2857142857142857,177,19,4,5,15,42,66,OVR_RF,OVR_RF_I1
31,31,F1,0.5,0.0625,0.1111111111111111,149,16,1,1,15,50,67,OVR_RF,OVR_RF_F1
32,32,F1,0.25,0.1818181818181818,0.2105263157894737,149,11,2,6,9,50,67,OVR_RF,OVR_RF_F1
33,33,F1,0.5,0.1428571428571428,0.2222222222222222,149,21,3,3,18,43,67,OVR_RF,OVR_RF_F1
34,34,F1,0.3333333333333333,0.2222222222222222,0.2666666666666666,149,9,2,4,7,54,67,OVR_RF,OVR_RF_F1
35,35,F1,0.1,0.0666666666666666,0.08,149,15,1,9,14,43,67,OVR_RF,OVR_RF_F1
36,36,F1,0.3333333333333333,0.2307692307692307,0.2727272727272727,149,13,3,6,10,47,66,OVR_RF,OVR_RF_F1
37,37,F1,0.5555555555555556,0.2272727272727272,0.3225806451612903,149,22,5,4,17,40,66,OVR_RF,OVR_RF_F1
38,38,F1,0.2,0.0833333333333333,0.1176470588235294,149,12,1,4,11,50,66,OVR_RF,OVR_RF_F1
39,39,F1,0.2857142857142857,0.1,0.1481481481481481,149,20,2,5,18,41,66,OVR_RF,OVR_RF_F1
42,42,SP1,0.5,0.1818181818181818,0.2666666666666666,89,11,2,2,9,54,67,OVR_RF,OVR_RF_SP1
45,45,SP1,0.1666666666666666,0.25,0.2,89,8,2,10,6,49,67,OVR_RF,OVR_RF_SP1
47,47,SP1,0.6,0.3,0.4,89,10,3,2,7,54,66,OVR_RF,OVR_RF_SP1
48,48,SP1,1.0,0.25,0.4,89,8,2,0,6,58,66,OVR_RF,OVR_RF_SP1
49,49,SP1,0.3333333333333333,0.1428571428571428,0.2,89,7,1,2,6,57,66,OVR_RF,OVR_RF_SP1
50,50,L2,0.5,0.2857142857142857,0.3636363636363636,82,7,2,2,5,58,67,OVR_RF,OVR_RF_L2
51,51,L2,0.25,0.1428571428571428,0.1818181818181818,82,7,1,3,6,57,67,OVR_RF,OVR_RF_L2
52,52,L2,0.3333333333333333,0.125,0.1818181818181818,82,8,1,2,7,57,67,OVR_RF,OVR_RF_L2
53,53,L2,0.5,0.125,0.2,82,8,1,1,7,58,67,OVR_RF,OVR_RF_L2
54,54,L2,0.6666666666666666,0.3636363636363636,0.4705882352941177,82,11,4,2,7,54,67,OVR_RF,OVR_RF_L2
55,55,L2,0.6666666666666666,0.2222222222222222,0.3333333333333333,82,9,2,1,7,57,67,OVR_RF,OVR_RF_L2
56,56,L2,0.2,0.3333333333333333,0.25,82,3,1,4,2,59,66,OVR_RF,OVR_RF_L2
57,57,L2,0.5,0.3,0.3749999999999999,82,10,3,3,7,53,66,OVR_RF,OVR_RF_L2
58,58,L2,1.0,0.3,0.4615384615384615,82,10,3,0,7,56,66,OVR_RF,OVR_RF_L2
59,59,L2,0.75,0.3333333333333333,0.4615384615384615,82,9,3,1,6,56,66,OVR_RF,OVR_RF_L2
66,66,FP5,1.0,0.3333333333333333,0.5,34,3,1,0,2,63,66,OVR_RF,OVR_RF_FP5
83,83,LI2,0.3333333333333333,0.125,0.1818181818181818,72,8,1,2,7,57,67,OVR_RF,OVR_RF_LI2
84,84,LI2,0.5,0.1666666666666666,0.25,72,6,1,1,5,60,67,OVR_RF,OVR_RF_LI2
85,85,LI2,0.125,0.2,0.1538461538461538,72,5,1,7,4,55,67,OVR_RF,OVR_RF_LI2
86,86,LI2,0.6,0.25,0.3529411764705882,72,12,3,2,9,52,66,OVR_RF,OVR_RF_LI2
89,89,LI2,0.3333333333333333,0.2,0.25,72,5,1,2,4,59,66,OVR_RF,OVR_RF_LI2
90,90,I7,1.0,0.25,0.4,34,4,1,0,3,63,67,OVR_RF,OVR_RF_I7
94,94,I7,1.0,0.3333333333333333,0.5,34,3,1,0,2,64,67,OVR_RF,OVR_RF_I7
96,96,I7,0.5,0.5,0.5,34,2,1,1,1,63,66,OVR_RF,OVR_RF_I7
99,99,I7,0.5,0.2,0.2857142857142857,34,5,1,1,4,60,66,OVR_RF,OVR_RF_I7
108,108,F2,1.0,0.25,0.4,53,8,2,0,6,58,66,OVR_RF,OVR_RF_F2
110,110,MM7,1.0,0.5,0.6666666666666666,24,2,1,0,1,65,67,OVR_RF,OVR_RF_MM7
114,114,MM7,1.0,0.25,0.4,24,4,1,0,3,63,67,OVR_RF,OVR_RF_MM7
115,115,MM7,1.0,0.5,0.6666666666666666,24,2,1,0,1,65,67,OVR_RF,OVR_RF_MM7
140,140,MM6,1.0,1.0,1.0,20,1,1,0,0,66,67,OVR_RF,OVR_RF_MM6
144,144,MM6,1.0,0.3333333333333333,0.5,20,3,1,0,2,64,67,OVR_RF,OVR_RF_MM6
155,155,I6,0.5,0.1428571428571428,0.2222222222222222,40,7,1,1,6,59,67,OVR_RF,OVR_RF_I6
0,0,LI1,0.8222222222222222,0.9487179487179488,0.8809523809523809,348,39,37,8,2,20,67,CNN,CNN_LI1
1,1,LI1,0.6511627906976745,0.9333333333333332,0.767123287671233,348,30,28,15,2,22,67,CNN,CNN_LI1
2,2,LI1,0.6938775510204082,0.9714285714285714,0.8095238095238094,348,35,34,15,1,17,67,CNN,CNN_LI1
3,3,LI1,0.6607142857142857,1.0,0.7956989247311829,348,37,37,19,0,11,67,CNN,CNN_LI1
4,4,LI1,0.6862745098039216,0.9722222222222222,0.8045977011494253,348,36,35,16,1,15,67,CNN,CNN_LI1
5,5,LI1,0.7647058823529411,0.975,0.857142857142857,348,40,39,12,1,15,67,CNN,CNN_LI1
6,6,LI1,0.5714285714285714,1.0,0.7272727272727273,348,28,28,21,0,17,66,CNN,CNN_LI1
7,7,LI1,0.7346938775510204,1.0,0.8470588235294119,348,36,36,13,0,17,66,CNN,CNN_LI1
8,8,LI1,0.7333333333333333,0.9705882352941176,0.8354430379746834,348,34,33,12,1,20,66,CNN,CNN_LI1
9,9,LI1,0.6808510638297872,0.9696969696969696,0.7999999999999999,348,33,32,15,1,18,66,CNN,CNN_LI1
10,10,CM,0.7741935483870968,1.0,0.8727272727272727,295,24,24,7,0,36,67,CNN,CNN_CM
11,11,CM,0.8541666666666666,0.9761904761904762,0.9111111111111112,295,42,41,7,1,18,67,CNN,CNN_CM
12,12,CM,0.825,1.0,0.9041095890410958,295,33,33,7,0,27,67,CNN,CNN_CM
13,13,CM,0.6388888888888888,1.0,0.7796610169491525,295,23,23,13,0,31,67,CNN,CNN_CM
14,14,CM,0.6842105263157895,1.0,0.8125000000000001,295,26,26,12,0,29,67,CNN,CNN_CM
15,15,CM,0.631578947368421,1.0,0.7741935483870968,295,24,24,14,0,29,67,CNN,CNN_CM
16,16,CM,0.7560975609756098,1.0,0.8611111111111112,295,31,31,10,0,25,66,CNN,CNN_CM
17,17,CM,0.7272727272727273,1.0,0.8421052631578948,295,32,32,12,0,22,66,CNN,CNN_CM
18,18,CM,0.7941176470588235,1.0,0.8852459016393442,295,27,27,7,0,32,66,CNN,CNN_CM
19,19,CM,0.8378378378378378,0.9393939393939394,0.8857142857142858,295,33,31,6,2,27,66,CNN,CNN_CM
20,20,I1,0.2307692307692307,0.3333333333333333,0.2727272727272727,177,18,6,20,12,29,67,CNN,CNN_I1
21,21,I1,0.4411764705882353,0.8333333333333334,0.576923076923077,177,18,15,19,3,30,67,CNN,CNN_I1
22,22,I1,0.2916666666666667,0.4375,0.35,177,16,7,17,9,34,67,CNN,CNN_I1
23,23,I1,0.6086956521739131,0.6666666666666666,0.6363636363636365,177,21,14,9,7,37,67,CNN,CNN_I1
24,24,I1,0.44,0.55,0.4888888888888889,177,20,11,14,9,33,67,CNN,CNN_I1
25,25,I1,0.25,0.3125,0.2777777777777778,177,16,5,15,11,36,67,CNN,CNN_I1
26,26,I1,0.3043478260869565,0.4375,0.358974358974359,177,16,7,16,9,34,66,CNN,CNN_I1
27,27,I1,0.3478260869565217,0.4705882352941176,0.3999999999999999,177,17,8,15,9,34,66,CNN,CNN_I1
28,28,I1,0.3157894736842105,0.375,0.3428571428571428,177,16,6,13,10,37,66,CNN,CNN_I1
29,29,I1,0.52,0.6842105263157895,0.5909090909090909,177,19,13,12,6,35,66,CNN,CNN_I1
30,30,F1,0.5555555555555556,0.5,0.5263157894736842,149,10,5,4,5,53,67,CNN,CNN_F1
31,31,F1,0.2857142857142857,0.5,0.3636363636363636,149,16,8,20,8,31,67,CNN,CNN_F1
32,32,F1,0.2916666666666667,0.6363636363636364,0.4,149,11,7,17,4,39,67,CNN,CNN_F1
33,33,F1,0.4736842105263157,0.4285714285714285,0.45,149,21,9,10,12,36,67,CNN,CNN_F1
34,34,F1,0.1666666666666666,0.3333333333333333,0.2222222222222222,149,9,3,15,6,43,67,CNN,CNN_F1
35,35,F1,0.4210526315789473,0.5333333333333333,0.4705882352941176,149,15,8,11,7,41,67,CNN,CNN_F1
